ID	Responder1	Responder2	Responder3	Responder4	NonResponder1	NonResponder2	NonResponder3	NonResponder4
APOH	1.54368898125	2.98158808125	-1.19555601875	-0.57856303875	-1.16937951875	-0.97621327875	-0.27222568875	-0.33333951875
RP1	2.04858453125	2.69569403125	-1.48074191875	-0.86023276875	-0.11260836875	-1.25058216875	-0.43060630875	-0.60950702875
SLC22A6	1.32787343625	2.81369513625	-1.03499252375	-0.73477203375	-1.30117589375	-0.16428119375	-0.41906577875	-0.48728114875
FLJ41350	1.44380153625	3.14466963625	-1.23497236375	-0.61575448375	-1.17484891375	-0.94622552375	-0.28061616375	-0.33605372375
ZFP3	1.43090971875	0.44260793875	-2.65063038125	-1.43129918125	-0.08282130125	-0.11351578125	0.84721666875	1.55753231875
SLC4A10	3.31368430375	2.78887690375	-1.55345929625	-0.91642486625	-1.47153913625	-0.98749791625	-0.56001626625	-0.61362372625
AK095439	0.25771725	1.94442425	-1.75504815	0.88752285	-0.98214425	1.15141595	-0.67664515	-0.82724275
C5orf55	-0.83875363575	1.53672984425	-0.66220849575	0.52508174425	-0.52632134575	0.98502494425	-0.44032376575	-0.57922928975
GK5	-0.33065895	1.32270862	1.52902502	0.93120476	-0.88573838	0.28482339	-2.04658418	-0.80478028
THSD4	2.149565575	0.781627075	0.330586775	-0.867572425	-1.380809425	-1.746158225	1.552769075	-0.820008425
TIMP1	0.5446890625	-0.9535089375	0.5900620225	-0.3119565375	0.8391217025	0.1041258625	0.7721303625	-1.5846635375
SHC4	1.22059792375	2.73132052375	-0.15778094625	-0.83060580625	-1.37168387625	-1.21897393625	0.15884752375	-0.53172140625
OSGIN1	-1.35473395375	0.14766551625	-0.72690344375	-0.66288901175	-1.48751308375	-0.63604975575	1.76883411625	2.95158961625
RFPL4A	2.579792295	2.305115895	-1.192791205	-1.145110365	-1.276335005	-0.585109945	-0.706714865	0.021153195
COL4A3	1.483363125	2.938202425	-1.243017675	-0.571777825	-1.132518775	-0.969797135	-0.239867685	-0.264586455
RSPH10B	1.48300599375	2.93460939375	-1.24197815625	-0.57014798625	-1.13167620625	-0.96951770625	-0.24006890625	-0.26422642625
TTLL11	0.7439892225	2.1790883825	-0.2802450675	-0.9013040175	-1.2650344175	-1.7117984175	0.4163024325	0.8190018825
CISD3	0.078764806125	1.424605697125	-0.628073802875	-1.715572502875	-0.034329522875	0.494230157125	0.115745911125	0.264629257125
UTS2D	1.4947456925	2.8606180925	-1.2419348475	-0.5616408075	-1.1164980675	-0.9748345075	-0.2154813475	-0.2449742075
ISL1	1.82239695375	2.78871455375	-1.25139654625	-0.59527720625	-1.18794049625	-0.96975364625	-0.28136672625	-0.32537688625
C14orf105	1.69078544875	2.82090764875	-1.26958315125	-0.58828872125	-1.14208025125	-1.00371211125	-0.23785728125	-0.27017158125
PTPN13	-2.52909710875	-2.70298630875	0.26957791025	0.29309647225	0.24483006125	1.20706169125	1.93732209125	1.28019519125
NDUFAF4	-0.40971601	0.82141984	-0.025869727	0.24946082	0.040713907	-1.05468691	-0.82372081	1.20239889
IFFO2	-1.15609820125	0.43317186875	-0.26153743125	-0.67033090125	0.20788585875	0.14418613875	0.94369659875	0.35902606875
UCN2	0.20373553	2.0608274	-2.5670398	-1.9070666	1.2848694	0.14463347	0.6868817	0.0931588999999999
SEMA4G	0.059142738125	0.117114213125	2.258414898125	2.432227798125	-0.657706601875	-0.069880341875	-2.113655701875	-2.025657001875
SLFNL1	1.55768903625	2.82421663625	-1.22497719375	-0.57971733375	-1.09097496375	-0.95325156375	-0.24000662375	-0.29297799375
SNAR-C4	0.1157954175	1.4250625175	-0.3208715425	-1.0792590825	-0.5387975625	0.3227174775	0.3656423575	-0.2902895825
CYP11B2	1.51126199	2.97191149	-1.22944971	-0.60407918	-1.12755101	-0.95052713	-0.26484054	-0.30672591
LXN	0.7713544325	-0.4170081675	0.2794082145	0.1700942505	0.4371726525	0.4796473925	-0.4029262075	-1.3177425675
AK094885	1.453597659125	2.827550559125	-1.314132100875	-0.681776880875	-1.187410240875	-0.382987860875	-0.340507390875	-0.374333743875
EMID2	-0.11942875625	1.29042609375	-1.26053770625	-1.06002390625	-0.21929085625	1.01816979375	0.07072054375	0.27996479375
ELTD1	3.723847465	1.759100065	-1.289127765	-1.759806135	0.290893615	-1.227865635	-0.033148735	-1.463892875
RCHY1	0.5859743675	0.5500041475	0.6268860475	1.0276137975	-1.0732692525	-1.5875130525	-0.1444796025	0.0147835474999999
GALNTL5	1.47711795125	3.07083075125	-1.23670678875	-0.62387424875	-1.15097098875	-0.93124681875	-0.27930360875	-0.32584624875
ZNF227	0.276742880625	0.719376055625	-0.804254114375	-0.980353944375	0.800515115625	0.259236755625	-0.370264104375	0.099001355625
DUSP21	1.47144409	3.08658209	-1.23638588	-0.62466531	-1.15528017	-0.93223053	-0.28031546	-0.32914883
GK2	1.46954519875	3.09148149875	-1.23630255125	-0.62487715125	-1.15669460125	-0.93257922125	-0.28045672125	-0.33011645125
HEPN1	0.812842245	2.360022445	-1.090286355	-1.275588155	-1.189675455	0.064658035	-0.044050345	0.362077585
STAT5B	1.18068036625	0.12982945825	-0.50788778375	0.16807847425	0.30159573625	0.27611356625	-0.81761688375	-0.73079293375
ST3GAL2	0.7524324175	2.2822008475	-1.0031279825	-2.2243103525	0.7225237475	-0.4227737725	-0.0861949255	-0.0207499795
CRYBB2	0.7283225725	1.7745228325	0.2191410725	0.1401682525	-0.8766021075	-0.9321350675	-0.7906593675	-0.2627581875
HIRIP3	-0.12885700875	0.41262925125	-0.27975594875	-0.48602997875	0.99547922125	0.86715182125	-0.56464087875	-0.81597647875
FGF3	0.30670734225	1.98486854225	-1.02570870775	-0.59677795775	-0.16783622475	-0.19718292875	-0.00593617774999999	-0.29813388775
TSNAX	-0.41926288125	-0.49561071125	-0.78673649125	-0.07381058125	0.71038531875	1.13995456875	-0.55217409125	0.47725486875
HOXA1	1.43071837	3.02671467	-1.29829793	-0.66842179	-1.23143439	-1.04580933	0.15609927	-0.36956887
INSL3	1.37707916625	3.14870216625	-1.18308103375	-0.84852014375	-0.69726835375	-0.40715681375	-0.66419731375	-0.72555767375
FAT4	1.57511588125	2.81396798125	-1.38232681875	-0.73099351875	-1.07056546875	-1.11475301875	0.30431628125	-0.39476131875
DSCR6	0.740561755	2.438123455	-1.938452545	1.275347015	-1.878090145	-1.480758445	0.361637375	0.481631535
ARL17	-0.00995433374999999	0.53205454625	-0.70936571375	0.41072190625	1.02308998625	0.43900263625	-0.27015341375	-1.41539561375
NARG1	1.0975635325	0.6698162325	-0.6094152875	0.0212161625	0.6181027925	-0.4346868975	-0.8519084675	-0.5106880675
TMPRSS13	-1.5178464725	-0.0113800725	-0.8826831725	-0.7695916725	0.2112299275	1.3370014275	0.9759255675	0.6573444675
SYCE1	1.442543185	2.931868585	-1.276646965	-0.610374805	-1.173356415	-1.002384515	-0.00332104500000002	-0.308328025
DAG1	-0.3552715225	-2.2422963625	0.5980356275	0.7363632375	0.1949308375	0.6081493375	-0.0512577925	0.5113466375
NLGN4X	2.9017584	1.6134236	-2.4756424	-1.8246691	-2.3865693	4.6073892	-0.8873036	-1.5483868
CN276704	1.25957415625	2.70683215625	-1.46681960375	-0.79461510375	-1.35533269375	-1.19427998375	1.33191365625	-0.48727258375
C11orf91	1.2689946175	2.6640394175	-0.8511759625	-0.6389986825	-1.0789229225	-0.6754052025	-0.4695364825	-0.2189947825
C20orf195	3.49255774125	2.01365874125	0.28408644125	-1.36612675875	-1.36736368875	-1.85502595875	-1.11051392875	-0.09127258875
SNORA12	-0.02419918875	0.87988215125	1.03821972125	3.96371632125	-2.97576537875	-1.52883787875	0.39644843125	-1.74946417875
PRX	1.4999219675	2.9494701675	-1.2405350725	-0.5783331925	-1.1470945325	-0.9982545825	-0.2109478025	-0.2742269525
ITGB1BP3	1.3540825475	2.6914411475	-1.3851776525	-0.7038641025	-1.2553653525	0.0277271175	-0.3457317425	-0.3831119625
CDC2L5	-0.86131726875	0.90087018125	0.83616438125	0.96591748125	-0.78706421875	-0.87881911875	-0.28575145875	0.11000002125
HEATR3	-1.02349207875	-0.28843140875	0.66439747125	0.45731186125	-0.40695595875	0.18809485125	-0.54778265875	0.95685792125
ZNF814	-0.39448320625	0.47958696375	1.18503942375	0.79563602375	-0.73267519625	-0.42719518625	-0.63411867625	-0.27179014625
BCAT1	1.24619005875	3.21286345875	-3.80305504125	-3.17753804125	1.93700975875	0.19911573075	0.32073018675	0.06468388875
CRHR1	0.1534690425	2.0318139625	-0.4017906675	-0.1032534075	-0.4181938675	0.0349735625	-0.5148101375	-0.7822084875
BSX	1.0077612825	3.8978569825	-1.6858288175	-1.0352694375	-0.6306497475	-0.2540623575	-0.5770112875	-0.7227966175
MYOF	-1.116890175	-3.595741975	1.078130475	0.605396982	1.235790965	0.862729785	0.440249675	0.490334268
DIO1	1.48209138	2.84870288	-1.28907782	-0.64740665	-1.11367042	-0.65829284	-0.26675374	-0.35559279
ZNF235	0.10177911125	1.49445781125	0.05852044125	-0.42254626875	-0.90348994875	-0.56860863875	-0.36527621875	0.60516371125
CLDN25	1.0442027175	2.3508320175	-0.9670553825	0.4799284175	-1.5103402825	-0.7745843625	0.1719783975	-0.7949615225
ZNF853	1.24096655	2.17107215	-1.94607085	-1.31071785	-0.35001445	-1.65144035	0.26279475	1.58341005
CACNG5	1.53300924	2.90346734	-1.23432189	-0.60185224	-1.10813456	-0.93589383	-0.2611869	-0.29508716
MIIP	-0.66947794375	2.23485661625	0.19679307625	0.68437051625	-0.98754835375	-0.50037241375	-0.64476394375	-0.31385755375
POM121L9P	1.24995259125	2.69306449125	-1.50145740875	-0.87654941875	-1.38673036875	-1.19694154875	1.58732639125	-0.56866472875
IQCG	-0.3537455375	1.1262191925	0.7204560525	1.6139482925	-0.00663144749999998	-0.0563345675	-0.8755269775	-2.1683850075
C4BPB	0.00703490750000002	1.5468207375	3.7447773375	3.0010715375	-2.5681494625	-2.4401782625	-1.4971908325	-1.7941859625
AK124841	1.4903030625	3.0325498625	-1.2366309375	-0.6205286975	-1.1408019075	-0.9307103175	-0.2763342875	-0.3178467775
SIRPD	1.257721935	2.846274335	-1.446075915	-0.829885005	-0.804255005	-0.00265741499999994	-0.481432437	-0.539690493
ST3GAL4	-0.446525578	-1.030987275	1.145790125	0.637081125	-0.401822572	-0.751186375	1.465316325	-0.617665775
ZNF830	-0.11581188475	-0.99920707875	-0.50328498875	-0.47589832875	0.53194469125	0.46287195125	-0.13439661275	1.23378225125
TAF13	-0.01649756025	-0.72464317625	-1.14808884625	0.08795552375	-0.42339271625	-0.23130793225	0.81324295375	1.64273175375
CRNDE	-1.92186978325	-2.43843798325	-0.54376038325	0.65214913675	0.54300969675	1.13702004675	0.66756385275	1.90432541675
MCART6	1.3216802775	3.0231939775	-0.3661258825	-0.7442610825	-1.2986653225	-1.0677765225	-0.4054678065	-0.4625776385
ZUFSP	-0.6977781675	1.2200070325	0.4675131325	1.0376425325	-0.0751246775	0.1603985425	-0.7616438275	-1.3510145675
DCP_20_3	1.80600301125	2.56032221125	-4.43544138875	-4.04485468875	0.89609089125	0.96338310325	1.24825134125	1.00624551925
C9orf171	1.59786565625	3.11891605625	-1.25723594375	-0.63553327375	-1.19674054375	-0.97102874375	-0.30092519375	-0.35531801375
RHOT1	-0.77280071875	0.87946432125	-0.88123681875	-0.83146651875	0.34029024125	0.16687172125	0.48504322125	0.61383455125
DRD3	1.16972566075	2.83782696075	-0.56315397825	-0.30012249925	-1.46193243925	-0.52297091025	-0.54988884525	-0.60948394925
ADRBK2	1.6589632475	2.0617852475	0.9698400475	-0.8519764025	0.2160339275	-0.3643150325	-0.8154730825	-2.8748579525
TRIM31	0.5892181875	-0.6501750125	4.6372103875	3.3758034875	0.4745221875	-0.4618048125	-3.9642595125	-4.0005149125
C5orf23	0.2650535625	0.6612227525	-3.6227485075	-2.9722015075	-0.8652913075	-0.2217351775	3.2659361925	3.4897639925
C3orf35	0.7124370875	2.1502088875	0.9024652875	1.4140533875	-1.8179322125	-1.2800184125	-1.0159388125	-1.0652752125
ST8SIA1	1.097369465	0.522176065	0.981377465	-0.314212495	-0.439222505	-0.101239375	-0.814313135	-0.931935485
CANX	-0.2696764475	0.2748463125	-0.4008343275	-0.6622564875	1.3653610125	0.9488065125	-0.6327874675	-0.6234591075
KCNA2	1.49885901	2.84119141	-1.20288693	-0.54562794	-1.11644209	-0.98054825	-0.22676837	-0.26777684
ZNF827	-0.0270749375	1.2923897925	0.6636994925	-0.7967044075	-1.1382056575	-0.3874479575	-0.3102160775	0.7035597525
LMTK3	-0.6423125175	-2.2304239175	0.3140149075	0.5323891625	0.2956652625	0.5555787025	0.7340879425	0.4410004575
AEBP2	-0.48675620625	0.63029635375	-0.92208181625	-0.62954985625	1.17190278375	1.09471808375	-0.83125151625	-0.02727782625
NPY1R	1.7645880675	3.1306187675	-1.8967016325	-1.2553933325	-0.1263397325	0.2330495675	-0.8775017925	-0.9723199125
SSX2	-0.094709330375	2.443378480625	-0.834521719375	-0.530155589375	-0.922791419375	-0.022504264375	0.060322350625	-0.099018508375
LRRC10B	0.8963596625	3.4988834625	0.1897409125	1.4347355625	-2.1266701375	-1.4622475875	-1.1625621375	-1.2682397375
NDUFS2	-0.74458849625	-0.80099879625	0.14281308375	-0.57041895625	-0.00383627624999999	0.69873560375	0.24633967375	1.03195416375
SPINK5L2	1.560308285	2.805404385	-1.210652015	-0.562310865	-1.090657415	-0.973658715	-0.221753765	-0.306679895
NCRNA00171	1.179047809125	2.614253309125	-0.717190030875	-0.920968770875	-0.620643380875	-0.323910950875	-0.585181000875	-0.625406983875
FAM177B	0.86543453375	0.80806577375	-2.07982842625	-1.84670362625	0.14311302375	0.22763717375	0.83519017375	1.04709137375
OR56A3	1.5181113875	2.9481178875	-1.2353118125	-0.6091902725	-1.1192901625	-0.9329631825	-0.2681034125	-0.3013704325
LY6G6C	-3.17164275	-1.62451745	-1.37628699	-1.59506085	0.60897589	2.67656275	2.35537915	2.12659025
C9orf139	1.04117460625	2.62081740625	-0.75762919375	-0.92868163375	-0.20368793375	-1.37149264375	0.36220450625	-0.76270511375
WDR86	1.6293813875	1.5397760875	-2.7619436125	-2.1489765125	2.9680125875	1.3484160875	-0.7240059125	-1.8506601125
MYL7	-0.7533736125	0.8631014575	-1.7848124425	-2.0974850425	2.0213002575	3.3744249575	-1.4510517025	-0.1721038725
TPTE2	1.4692468225	3.0921482225	-1.2353997775	-0.6245427775	-1.1571665375	-0.9339600175	-0.2802286775	-0.3300972575
TUSC2	0.5922344975	1.5698713375	0.9215115375	1.7267826375	-1.3189879625	-1.3020325625	-0.9171978225	-1.2721816625
DNALI1	3.25218658625	2.81797958625	-1.53801651375	-0.92825381375	-1.13989321375	-1.24008051375	-0.58488910375	-0.63903301375
RDH8	1.34996994375	3.02617944375	-1.33912129625	-0.72902483625	-1.06929585625	-0.69238324625	-0.10453075625	-0.44179339625
TMPRSS11A	0.4810384	1.9202689	-2.3146359	-1.11691537	-2.1703664	-0.67850843	5.1696501	-1.2905313
CD7	2.0441595	1.63198	-1.9333896	-1.7726306	2.1990152	-1.6121025	1.0164862	-1.5735182
SNX3	0.333053005	-0.537284015	-1.108760515	-0.532315815	0.601990085	1.210636485	0.306167485	-0.273486715
CEPT1	-1.46991143375	1.26746046625	-0.15944993375	-0.56379973375	0.49262916625	0.00771486624999999	-0.16351306375	0.58886966625
CHD4	-0.5327983975	0.1431387625	-1.1843362975	-0.3394476175	0.8747829025	1.1143602025	-0.2997275575	0.2240280025
WIF1	0.3069738475	1.9718884875	-2.3797717125	-1.7642575125	-1.1957193125	1.5055469875	-0.7752452725	2.3305844875
OR2L3	1.49061035	3.14007205	-1.24128565	-0.62395889	-1.18207199	-0.95354778	-0.28668815	-0.34312994
CARM1	-0.660787935	0.128588805	-1.387660415	0.628541585	-0.937248575	-0.596848835	1.070198185	1.755217185
IRX2	-1.82721645	-1.52044899	-3.62090995	-2.97342955	4.05533215	4.40694035	1.01082395	0.46890849
C8orf56	0.42490575875	1.08881137875	-3.28658287125	-0.55106877125	0.28619049875	0.59955690875	1.23268888875	0.20549820875
FLJ30698	-0.6280764325	0.4111086175	-1.8876150825	0.1165844175	-0.00427378249999993	0.9856301575	0.4456936175	0.5609484875
ZCCHC5	1.3331523575	3.0148325575	-1.3487991725	-0.7216786825	-1.2856649825	-1.0656423025	-0.3889269325	0.4627271575
TPK1	1.33421202125	1.14663002125	0.63662692125	0.40250080125	-0.46632224875	-1.26283487875	-0.25469475875	-1.53611787875
ATOH8	2.57981689375	1.32436809375	1.90272339375	0.61913214375	-2.95461980625	-0.84962905625	-0.51594055625	-2.10585110625
SGCE	3.8487737875	2.5318272875	-5.3781632125	-4.7259175125	1.9252994875	1.2459391075	0.4146178675	0.1376231875
RERG	2.45012444625	0.47949764625	-1.32316852375	-1.22861125375	1.90896304625	-0.48576903975	-0.26345086775	-1.53758545375
SFTPA1	0.868296375	1.985703075	0.526630575	1.382648175	-1.240978025	-1.414561125	-1.058324625	-1.049414425
ACTL7B	1.47233071875	2.81428061875	-1.26901948125	-0.58777083125	-1.13870371125	-1.00381028125	-0.22968233125	-0.05762470125
PDC	1.4360539475	2.7402741475	-1.2637155525	-0.6101887925	-1.1740201225	-1.0149849125	-0.2631877125	0.1497689975
OR6B1	1.2743007525	2.5213090525	-1.4976075175	-0.8500750475	-1.3758204475	-1.2555067975	1.7719756525	-0.5885756475
FAM86D	1.47239692375	2.73981572375	-0.66749709625	-0.66100257625	-1.17516747625	-1.00863974625	-0.32316249625	-0.37674325625
GREM1	5.6778437875	0.7921868875	-3.3021853125	-1.9103067125	2.0219298875	-2.0003870125	1.0934978875	-2.3725794125
MLL2	-0.44233958125	1.12807921875	0.64619666875	0.86773521875	-1.18073098125	-1.15733598125	-0.15167921125	0.29007464875
FAM149A	2.0112609425	1.2075514425	-0.6017532575	0.9406633425	-2.3730087575	-0.7886304975	1.5740857425	-1.9701689575
TKTL1	1.3834491675	1.5058365675	0.1033936475	0.3349939375	-1.0379809325	-0.6687623525	-0.6754941025	-0.9454359325
TMEM39A	-0.6099928025	-0.1009209725	-0.5797641825	-0.1378152925	1.3369132675	0.6699334975	-0.8535135325	0.2751600175
MPZL2	-0.021742715	-4.465350455	0.060808295	0.273680795	1.597478045	1.704980945	1.642353645	-0.792208555
MAPK13	-0.77266690625	-2.06591080625	0.05059719375	-0.51085950625	0.59669779375	0.60774612375	0.83604955375	1.25834655375
ZNF322B	-0.34446168875	-1.08222842875	-0.20622801875	-0.84221718875	1.25617051125	0.40530611125	-0.02780175875	0.84146046125
HMX3	-1.37921274875	0.17269862125	-0.44969404875	-0.77926144875	0.38604128125	0.66560042125	0.77936137125	0.60446655125
SELP	2.535150975	2.454589475	-1.393089325	-1.787884725	-0.788862225	-0.266544825	0.918258675	-1.671618025
THAP9	0.4091467825	0.5436706525	-0.2951946275	0.3417754125	-0.6737971375	-1.1599125675	-0.1939673475	1.0282788325
TRAF3IP3	3.333589575	5.274382675	-2.999212425	-2.376577125	0.727260875	-2.405671725	0.538275575	-2.092047425
FHIT	0.54059052375	1.18264172375	1.08388922375	0.89446568375	-0.35165572625	0.23796772375	-1.48072027625	-2.10717887625
ABR	0.02498327875	-0.46938861125	1.16227425875	1.43031015875	-1.37230604125	-1.20529184125	0.63212335875	-0.20270456125
SETD8	-1.85633823125	1.56398696875	-0.36336445125	0.14794993675	0.11309600075	-0.15699839125	0.29302906875	0.25863909875
CST6	-2.8964700675	-1.5345196675	-1.2887077275	-1.1482672675	2.2684936325	2.9449310325	2.0307097325	-0.3761696675
OR2A1	1.0139912375	2.7078732375	0.3941768375	0.1380819175	-1.6079460625	-1.3771253625	-0.4953018425	-0.7737499625
GNAT1	1.45858701125	3.11865691125	-1.22962253875	-0.61012332875	-1.17036028875	-0.96667402875	-0.27359788875	-0.32686584875
CLNK	2.0623184175	2.9882981175	-1.3842505225	-0.7611216325	-1.3233307825	-1.1002119825	-0.4261721325	-0.0555294825
HAPLN2	-0.72340809875	2.09868822125	-0.72531353875	-0.45860802875	-0.70581471875	0.22269977125	0.33456432125	-0.04280792875
CR627384	0.8466205925	2.5263419925	-1.8360877075	2.3749174925	-1.7725415075	-1.5536551075	-0.8752946475	0.2896988925
SPP2	1.448519195	3.115868595	-1.236707705	-0.605625625	-1.170566555	-0.955385205	-0.273566715	-0.322535985
MEIS3P1	1.80339275375	-1.86726584625	-0.15449297625	0.16250169375	0.79487075375	0.61733855375	0.09984481375	-1.45618974625
NDRG2	1.81049642	-4.55493288	0.24600709	0.47091115	-1.33159438	0.1515075	2.64380512	0.56379998
ARHGAP10	0.9447256875	0.5104886875	-3.7742660725	-3.1239636725	1.4934536775	0.6992551675	2.9368803275	0.3134261975
ZCCHC16	1.46709787875	3.02525637875	-1.24114837125	-0.58651198125	-1.15124549125	-0.96446027125	-0.25795688125	-0.29103126125
GABRG3	1.272547485	2.751690085	-1.507951015	-0.840646965	-1.290741215	-1.218845615	1.335128585	-0.501181345
F2RL2	2.5330681675	1.5160121275	-2.7294417325	-2.0685425325	0.6930298175	-2.4659591325	1.4867681675	1.0350651175
FLJ39609	1.48991945625	2.90650485625	-1.24440934375	-0.56910157375	-1.12572884375	-0.97271084375	-0.22931647375	-0.25515723375
C7orf57	4.20866658125	2.51136138125	-1.63272596875	-0.95635629875	-1.51258681875	-1.36146901875	-0.61534811875	-0.64154173875
PRDM1	1.11907238125	1.37985033125	-1.18289336875	-1.18652876875	0.63420623125	-0.10207896875	1.14667603125	-1.80830386875
SPZ1	1.495063915	2.873005615	-1.244473285	-0.565191085	-1.118914425	-0.975230035	-0.217737015	-0.246523685
JPH2	0.924748275	0.654938975	-1.916007725	5.911307275	-0.762428955	-0.475846495	-2.164704525	-2.172006825
GPR153	0.650192655	1.951165055	1.152979255	-0.098033075	-0.875011095	-0.684356345	-1.014152145	-1.082784305
FABP2	0.8399313	2.2511704	0.4393714	1.6719731	-1.7851893	-1.6413209	-0.8530571	-0.9228789
MRPL2	-1.7776764895	1.3070999105	-0.0776609835	0.0724664305	-0.0560202095	0.2768750705	-0.6984829395	0.9533992105
DHX58	1.594662981625	2.199319681625	-0.138181380375	-0.099086456375	-0.148054771375	0.941819481625	-1.197980618375	-3.152498918375
CATSPER3	1.0383605025	2.2866000025	-0.8246318175	-1.0773950975	0.6146306025	-0.5328956975	-0.6731458975	-0.8315225975
PAICS	-1.532104735	0.348368885	-0.020288703	0.485080485	0.078596833	-0.254175435	-0.124512435	1.019035105
VPS33A	-0.83738851625	1.46415133375	-0.77495431625	0.50071003375	-0.22745943625	0.21221590375	-0.68311116625	0.34583616375
AGXT2	1.5486119575	2.8478658575	-1.2263857425	-0.5863758925	-1.0964314425	-0.9473807425	-0.2490012025	-0.2909027925
OR52E6	1.5194880625	2.9419461625	-1.2336967375	-0.6074121675	-1.1182158375	-0.9345954075	-0.2669194375	-0.3005946375
CD24	0.76712715	-3.58490127	2.10704533	1.88431653	-0.96111377	0.18609631	1.35782969	-1.75639997
TMPRSS11E	-1.38363215	0.18138845	-3.95933905	-3.38508225	-0.7562675	0.0150042	4.95877795	4.32915035
EVPLL	-0.6452677225	0.7656991575	-1.9357751225	-2.3587639225	0.0197865975	0.8638689575	1.7323620775	1.5580899775
ALX1	0.8450846325	2.4554633325	-1.8618727675	-1.2509217675	0.8486794925	0.8252257825	-0.9065900375	-0.9550686675
POU2AF1	4.6463836625	6.6185160625	-3.1553865375	-3.0213213375	-0.1178689895	-5.5055795375	0.5906895625	-0.0554328855
GOLGA6L2	0.584469022125	2.238278122125	-0.237950628875	-0.212735003875	-0.986324137875	-0.358703437875	0.183280642125	-1.210314577875
PRDM15	1.14975087	2.57728637	-0.97760237	-0.00730502999999993	-0.95707883	-0.584305175	-0.577286608	-0.623459227
TEAD1	0.2959497005	-3.2185304375	0.6840474625	0.9933974625	0.7796304225	0.2174747025	0.4029238245	-0.1548931375
DCHS2	1.2490933745	2.7574733745	-0.9632083255	-0.5154262755	-1.3866621255	-0.5399667015	-0.4176388955	-0.1836644255
MYT1	1.4025546525	2.9469953525	-1.2821968775	-0.6530350475	-0.6570709975	-1.0456026775	-0.3288911575	-0.3827532475
CD244	1.64194751875	3.35212921875	-1.09181905125	-0.02057098125	-0.22846246125	-1.83501268125	-0.63695598125	-1.18125558125
DSCR9	-0.07367835125	1.62905422875	-2.26378377125	-0.60765537125	0.65473808875	0.98594536875	-0.62916860125	0.30454840875
GPR126	1.60040449375	-1.63871840625	-2.12696680625	-0.01923590625	2.15237679375	0.86322564375	0.21415109375	-1.04523690625
TCF7L2	-0.3805088405	0.7742014925	1.0296449925	1.5850906925	-0.3372501745	-0.6926974675	-0.9564661375	-1.0220145575
PRC1	-2.35292327875	0.24548399825	-0.20459353875	0.63026536125	0.52485192125	0.24010384425	-0.01391922875	0.93073092125
GABRR1	0.4444010175	2.1196291775	-2.2463690225	-1.6273649225	2.3600241775	-1.4766543225	-0.7991945825	1.2255284775
C17orf37	-0.0494968775	-0.1337926275	-2.7311995475	-0.1661302975	0.2839257825	0.8116099925	0.4485619225	1.5365216525
CABP5	-0.00316297312499997	-0.424130548125	-2.195337908125	-0.039745443125	-0.105265253125	0.841128241875	0.588652491875	1.337861391875
ANLN	-2.330892635	-0.697141285	0.579623105	1.137734265	0.853902695	-0.214948775	-0.535654635	1.207377265
TMEM92	0.27223240625	0.87460123625	1.10292375625	-0.01820100375	0.75669418625	0.65553890625	-2.45222054375	-1.19156894375
TMEM163	0.94707492375	2.50882342375	-1.09007407625	-1.10703992625	-1.48559717625	-1.48441937625	0.53619098375	1.17504122375
ZNF124	0.26593584375	-0.93886712625	1.27728977375	0.64271301375	-0.88627822625	-0.83563619625	-0.15474849625	0.62959141375
CXorf25	1.47222192375	3.00183492375	-1.24240347625	-0.58302348625	-1.14623967625	-0.96651547625	-0.25265306625	-0.28322166625
CLDN4	0.10791054125	-7.45141152875	1.71902407125	1.77059497125	0.23167077125	0.64408627125	1.55712023125	1.42100467125
KLK8	-5.55095919375	-4.04629719375	2.06178720625	0.32433847625	0.26396325625	2.65758180625	2.58610250625	1.70348313625
C21orf81	0.2615207475	1.7659085625	0.3067749775	-0.9852463375	-2.3566943375	-2.1829763375	2.6936377625	0.4970749625
TBX20	1.47788867625	2.97383367625	-1.24341952375	-0.57868182375	-1.14014899375	-0.96847426375	-0.24658572375	-0.27441202375
EFHB	1.5995223375	2.7395469375	-1.4930432625	-0.8462861125	-1.4017699625	0.3780571875	-0.4441259475	-0.5319011775
KANK4	2.9992598375	1.5976184375	-2.4710399625	-1.6230345625	1.2721580375	-0.2762314025	-0.0143505225	-1.4843798625
PAPOLB	1.4968735225	2.8635027225	-1.2449477275	-0.5648520475	-1.1171248775	-0.9763863775	-0.2131875075	-0.2438777075
OR6B3	1.49822735	2.85148205	-1.2446726	-0.5637787	-1.11479265	-0.97742349	-0.20780736	-0.2412346
MLNR	1.479764005	2.796645705	-1.261291435	-0.582251005	-1.128431255	-1.002043655	-0.200252465	-0.102139895
C20orf12	-0.59726290625	0.72746464375	1.05409564375	1.13450804375	-0.09185890625	-0.78426175625	-1.61884695625	0.17616219375
ARRDC1	0.0212240925	-1.0588178075	1.1715688925	1.1114864925	-0.5796870475	-0.4593343075	0.5093808925	-0.7158212075
CEACAM18	0.88382025	2.18763755	-1.83771875	-1.17080195	3.12335885	-1.59509165	-0.743924446	-0.847279854
C1orf100	1.4813868275	2.7965032275	-1.2292931725	-0.5692780525	-1.1118734425	-0.9932659225	-0.1250479725	-0.2491314925
SCN3A	-1.64614551625	0.82276093375	-1.84109981625	-1.65325411625	0.69116103375	1.15732418375	1.42990815375	1.03934514375
